Id,Balance_open,Income,Outcome,Balance_close,Date,Number_day
698694,172000,61000,172000,61000,2022-09-19,1
644696,579000,80000,0,659000,2022-09-19,6
629867,120000,29000,0,149000,2022-09-19,4
649984,24000,15000,0,39000,2022-09-19,2
644568,583000,37000,0,620000,2022-09-19,3
661920,29000,36000,0,65000,2022-09-19,2
627728,520000,40000,0,560000,2022-09-19,1
635559,1952000,77000,0,2029000,2022-09-19,6
634711,574000,59000,0,633000,2022-09-19,12
682152,87000,33000,0,120000,2022-09-19,5
660401,2000,1000,2000,1000,2022-09-19,1
606195,33000,10000,0,43000,2022-09-19,3
661185,32000,12000,0,44000,2022-09-19,3
637535,1429000,59000,1429000,59000,2022-09-19,1
657216,141000,18000,141000,18000,2022-09-19,1
687620,792000,29000,0,821000,2022-09-19,6
628631,0,0,0,0,2022-09-19,4
635266,66000,60000,0,126000,2022-09-19,2
657385,592000,33000,0,625000,2022-09-19,3
645387,51000,50000,0,101000,2022-09-19,2
609943,759000,68000,0,827000,2022-09-19,1
680328,866000,0,0,866000,2022-09-19,6
661116,611000,50000,0,661000,2022-09-19,12
644488,205000,50000,0,255000,2022-09-19,5
683749,106000,52000,106000,52000,2022-09-19,1
682764,103000,146000,0,249000,2022-09-19,3
688223,116000,58000,0,174000,2022-09-19,3
609166,1434000,48000,1434000,48000,2022-09-19,1
676374,312000,47000,312000,47000,2022-09-19,1
634773,1313000,53000,0,1366000,2022-09-19,6
658899,20000,8000,0,28000,2022-09-19,4
608006,40000,23000,0,63000,2022-09-19,2
633476,267000,20000,0,287000,2022-09-19,3
625045,53000,52000,0,105000,2022-09-19,2
607769,216000,15000,0,231000,2022-09-19,1
686161,393000,28000,0,421000,2022-09-19,6
687668,504000,47000,0,551000,2022-09-19,12
607773,260000,65000,0,325000,2022-09-19,5
636710,53000,32000,53000,32000,2022-09-19,1
682257,73000,32000,0,105000,2022-09-19,3
606133,24000,10000,0,34000,2022-09-19,3
699451,1249000,39000,1249000,39000,2022-09-19,1
666592,397000,54000,397000,54000,2022-09-19,1
662921,1487000,49000,0,1536000,2022-09-19,6
607066,166000,68000,0,234000,2022-09-19,4
662968,24000,27000,0,51000,2022-09-19,2
619222,488000,23000,0,511000,2022-09-19,3
609129,35000,25000,0,60000,2022-09-19,2
646513,631000,44000,0,675000,2022-09-19,1
646119,1009000,37000,0,1046000,2022-09-19,6
622457,397000,32000,0,429000,2022-09-19,12
609491,71000,13000,0,84000,2022-09-19,5
645415,86000,42000,86000,42000,2022-09-19,1
661107,39000,9000,0,48000,2022-09-19,3
605394,19000,4000,0,23000,2022-09-19,3
637526,1328000,59000,1328000,59000,2022-09-19,1
606021,351000,60000,351000,60000,2022-09-19,1
676308,619000,12000,0,631000,2022-09-19,6
635539,197000,60000,0,257000,2022-09-19,4
607796,50000,35000,0,85000,2022-09-19,2
629845,539000,38000,0,577000,2022-09-19,3
639712,15000,20000,0,35000,2022-09-19,2
635235,848000,77000,0,925000,2022-09-19,1
619217,1054000,38000,0,1092000,2022-09-19,6
619206,245000,23000,0,268000,2022-09-19,12
607003,90000,15000,0,105000,2022-09-19,5
609337,79000,43000,79000,43000,2022-09-19,1
698991,102000,32000,0,134000,2022-09-19,3
622496,90000,0,0,90000,2022-09-19,3
686191,923000,38000,923000,38000,2022-09-19,1
606563,403000,64000,403000,64000,2022-09-19,1
628647,1145000,53000,0,1198000,2022-09-19,6
636766,170000,60000,0,230000,2022-09-19,4
682231,48000,58000,0,106000,2022-09-19,2
622444,612000,40000,0,652000,2022-09-19,3
639711,7000,11000,0,18000,2022-09-19,2
636405,452000,30000,0,482000,2022-09-19,1
695148,1106000,50000,0,1156000,2022-09-19,6
635217,585000,43000,0,628000,2022-09-19,12
682799,259000,52000,0,311000,2022-09-19,5
608047,109000,33000,109000,33000,2022-09-19,1
607761,131000,80000,0,211000,2022-09-19,3
608071,52000,27000,0,79000,2022-09-19,3
698689,610000,27000,610000,27000,2022-09-19,1
668402,205000,98000,205000,98000,2022-09-19,1
681975,1199000,0,0,1199000,2022-09-19,6
606199,122000,38000,0,160000,2022-09-19,4
619607,110000,46000,0,156000,2022-09-19,2
698632,262000,20000,0,282000,2022-09-19,3
635579,85000,39000,0,124000,2022-09-19,2
687630,913000,66000,0,979000,2022-09-19,1
683745,1848000,75000,0,1923000,2022-09-19,6
691803,387000,15000,0,402000,2022-09-19,12
607521,134000,18000,0,152000,2022-09-19,5
619590,62000,32000,62000,32000,2022-09-19,1
634022,70000,23000,0,93000,2022-09-19,3
607723,102000,55000,0,157000,2022-09-19,3
644019,1284000,57000,1284000,57000,2022-09-19,1
688365,367000,67000,367000,67000,2022-09-19,1
686178,466000,0,0,466000,2022-09-19,6
635287,179000,65000,0,244000,2022-09-19,4
622362,27000,27000,0,54000,2022-09-19,2
690262,1350000,72000,0,1422000,2022-09-19,3
698945,42000,29000,0,71000,2022-09-19,2
635243,691000,46000,0,737000,2022-09-19,1
645374,1523000,49000,0,1572000,2022-09-19,6
620787,526000,34000,0,560000,2022-09-19,12
634655,179000,0,0,179000,2022-09-19,5
688301,98000,56000,98000,56000,2022-09-19,1
686171,28000,0,0,28000,2022-09-19,3
669434,65000,40000,0,105000,2022-09-19,3
699070,1432000,57000,1432000,57000,2022-09-19,1
609843,71000,3000,71000,3000,2022-09-19,1
607786,990000,48000,0,1038000,2022-09-19,6
635285,122000,45000,0,167000,2022-09-19,4
698652,22000,25000,0,47000,2022-09-19,2
688345,589000,40000,0,629000,2022-09-19,3
638406,0,72000,0,72000,2022-09-19,2
644585,843000,63000,0,906000,2022-09-19,1
636044,1393000,59000,0,1452000,2022-09-19,6
654092,286000,0,0,286000,2022-09-19,12
698660,145000,55000,0,200000,2022-09-19,5
688339,113000,52000,113000,52000,2022-09-19,1
622445,82000,39000,0,121000,2022-09-19,3
652813,111000,48000,0,159000,2022-09-19,3
609958,580000,12000,580000,12000,2022-09-19,1
699048,232000,25000,232000,25000,2022-09-19,1
668536,691000,23000,0,714000,2022-09-19,6
698640,89000,25000,0,114000,2022-09-19,4
646867,61000,65000,0,126000,2022-09-19,2
692296,854000,116000,0,970000,2022-09-19,3
698965,60000,68000,0,128000,2022-09-19,2
634822,716000,49000,0,765000,2022-09-19,1
644459,466000,12000,0,478000,2022-09-19,6
634797,401000,32000,0,433000,2022-09-19,12
622371,589000,81000,0,670000,2022-09-19,5
672190,178000,50000,178000,50000,2022-09-19,1
622463,135000,45000,0,180000,2022-09-19,3
644858,84000,32000,0,116000,2022-09-19,3
635743,1513000,0,1513000,0,2022-09-19,1
676366,108000,5000,108000,5000,2022-09-19,1
667587,1220000,43000,0,1263000,2022-09-19,6
638411,185000,45000,0,230000,2022-09-19,4
687646,50000,50000,0,100000,2022-09-19,2
619236,698000,45000,0,743000,2022-09-19,3
638981,0,0,0,0,2022-09-19,2
636713,982000,66000,0,1048000,2022-09-19,1
689224,531000,68000,0,599000,2022-09-19,6
634656,694000,54000,0,748000,2022-09-19,12
644835,155000,34000,0,189000,2022-09-19,5
635599,77000,37000,77000,37000,2022-09-19,1
622379,77000,43000,0,120000,2022-09-19,3
608073,63000,33000,0,96000,2022-09-19,3
618797,296000,3000,296000,3000,2022-09-19,1
616680,29000,1000,29000,1000,2022-09-19,1
634705,1521000,64000,0,1585000,2022-09-19,6
644859,107000,30000,0,137000,2022-09-19,4
661906,55000,30000,0,85000,2022-09-19,2
619724,425000,21000,0,446000,2022-09-19,3
637187,47000,59000,0,106000,2022-09-19,2
633294,133000,7000,0,140000,2022-09-19,1
644008,1125000,37000,0,1162000,2022-09-19,6
646942,530000,41000,0,571000,2022-09-19,12
644483,154000,46000,0,200000,2022-09-19,5
634742,87000,51000,87000,51000,2022-09-19,1
635288,109000,56000,0,165000,2022-09-19,3
619584,66000,31000,0,97000,2022-09-19,3
698686,1123000,40000,1123000,40000,2022-09-19,1
634740,270000,41000,270000,41000,2022-09-19,1
622377,1593000,62000,0,1655000,2022-09-19,6
634862,180000,63000,0,243000,2022-09-19,4
687665,69000,73000,0,142000,2022-09-19,2
638463,495000,43000,0,538000,2022-09-19,3
698633,8000,11000,0,19000,2022-09-19,2
658915,157000,0,0,157000,2022-09-19,1
644779,1396000,65000,0,1461000,2022-09-19,6
627772,473000,30000,0,503000,2022-09-19,12
687697,247000,52000,0,299000,2022-09-19,5
635529,119000,83000,119000,83000,2022-09-19,1
634524,145000,48000,0,193000,2022-09-19,3
646523,165000,70000,0,235000,2022-09-19,3
644480,1206000,30000,1206000,30000,2022-09-19,1
607586,75000,10000,75000,10000,2022-09-19,1
607096,1099000,46000,0,1145000,2022-09-19,6
686363,83000,10000,0,93000,2022-09-19,4
649963,15000,6000,0,21000,2022-09-19,2
644896,301000,18000,0,319000,2022-09-19,3
606082,43000,35000,0,78000,2022-09-19,2
635252,666000,56000,0,722000,2022-09-19,1
635256,983000,45000,0,1028000,2022-09-19,6
646714,508000,41000,0,549000,2022-09-19,12
622430,255000,55000,0,310000,2022-09-19,5
698702,143000,31000,0,174000,2022-09-19,6
649865,110000,71000,0,181000,2022-09-19,3
646860,105000,49000,0,154000,2022-09-19,3
668633,529000,13000,529000,13000,2022-09-19,1
634776,219000,38000,219000,38000,2022-09-19,1
682770,1192000,68000,0,1260000,2022-09-19,6
607558,113000,38000,0,151000,2022-09-19,4
627732,46000,16000,0,62000,2022-09-19,2
679673,1013000,61000,0,1074000,2022-09-19,3
619209,0,60000,0,60000,2022-09-19,2
657948,160000,8000,0,168000,2022-09-19,1
635714,851000,39000,0,890000,2022-09-19,6
622391,245000,83000,0,328000,2022-09-19,6
662499,220000,62000,0,282000,2022-09-19,5
606546,127000,75000,127000,75000,2022-09-19,1
635753,152000,70000,0,222000,2022-09-19,3
636762,65000,24000,0,89000,2022-09-19,3
649871,1572000,73000,1572000,73000,2022-09-19,1
635707,305000,40000,305000,40000,2022-09-19,1
699090,1294000,81000,0,1375000,2022-09-19,6
638408,116000,28000,0,144000,2022-09-19,4
606537,28000,21000,0,49000,2022-09-19,2
649929,464000,30000,0,494000,2022-09-19,3
649803,36000,31000,0,67000,2022-09-19,2
646857,720000,65000,0,785000,2022-09-19,1
627740,693000,0,0,693000,2022-09-19,6
634814,503000,54000,0,557000,2022-09-19,12
687413,45000,8000,0,53000,2022-09-19,5
667111,130000,54000,130000,54000,2022-09-19,1
630526,9000,5000,0,14000,2022-09-19,3
623324,82000,64000,0,146000,2022-09-19,3
662045,1125000,43000,1125000,43000,2022-09-19,1
698955,382000,43000,382000,43000,2022-09-19,1
698650,195000,10000,0,205000,2022-09-19,6
622409,96000,0,0,96000,2022-09-19,4
645479,39000,39000,0,78000,2022-09-19,2
609996,879000,82000,0,961000,2022-09-19,3
616665,65000,48000,0,113000,2022-09-19,2
693201,179000,25000,0,204000,2022-09-19,1
667114,761000,41000,0,802000,2022-09-19,6
609484,390000,34000,0,424000,2022-09-19,12
628643,141000,0,0,141000,2022-09-19,5
619186,94000,45000,94000,45000,2022-09-19,1
607511,95000,48000,0,143000,2022-09-19,3
619583,125000,58000,0,183000,2022-09-19,3
698677,583000,0,583000,0,2022-09-19,1
608022,346000,46000,346000,46000,2022-09-19,1
688225,1128000,30000,0,1158000,2022-09-19,6
659620,155000,35000,0,190000,2022-09-19,4
616776,51000,119000,0,170000,2022-09-19,2
636049,703000,67000,0,770000,2022-09-19,3
619728,37000,28000,0,65000,2022-09-19,2
635556,594000,45000,0,639000,2022-09-19,1
668584,1083000,40000,0,1123000,2022-09-19,6
619644,702000,55000,0,757000,2022-09-19,12
608555,85000,12000,0,97000,2022-09-19,5
634930,136000,66000,136000,66000,2022-09-19,1
687643,140000,65000,0,205000,2022-09-19,3
616466,73000,40000,0,113000,2022-09-19,3
609483,286000,18000,286000,18000,2022-09-19,1
639707,65000,7000,65000,7000,2022-09-19,1
607056,1962000,45000,0,2007000,2022-09-19,6
669262,189000,44000,0,233000,2022-09-19,4
607764,22000,22000,0,44000,2022-09-19,2
667145,450000,25000,0,475000,2022-09-19,3
634763,53000,66000,0,119000,2022-09-19,2
687669,687000,42000,0,729000,2022-09-19,1
688351,1495000,72000,0,1567000,2022-09-19,6
698699,486000,45000,0,531000,2022-09-19,12
686154,105000,30000,0,135000,2022-09-19,5
605365,44000,22000,44000,22000,2022-09-19,1
677914,113000,35000,0,148000,2022-09-19,3
619195,92000,35000,0,127000,2022-09-19,3
692216,1226000,27000,1226000,27000,2022-09-19,1
690294,213000,45000,213000,45000,2022-09-19,1
644462,1210000,48000,0,1258000,2022-09-19,6
635513,182000,48000,0,230000,2022-09-19,4
605381,10000,12000,0,22000,2022-09-19,2
635209,743000,47000,0,790000,2022-09-19,3
663164,57000,52000,0,109000,2022-09-19,2
698708,527000,0,0,527000,2022-09-19,1
636070,1386000,68000,0,1454000,2022-09-19,6
606027,542000,51000,0,593000,2022-09-19,12
606132,220000,64000,0,284000,2022-09-19,5
698643,143000,63000,0,206000,2022-09-19,6
606043,30000,12000,0,42000,2022-09-19,3
634736,98000,37000,0,135000,2022-09-19,3
606103,904000,38000,904000,38000,2022-09-19,1
634905,214000,38000,214000,38000,2022-09-19,1
635299,1347000,69000,0,1416000,2022-09-19,6
640035,178000,33000,0,211000,2022-09-19,4
636073,38000,65000,0,103000,2022-09-19,2
607589,574000,35000,0,609000,2022-09-19,3
634892,38000,37000,0,75000,2022-09-19,2
687623,918000,74000,0,992000,2022-09-19,1
687692,1483000,60000,0,1543000,2022-09-19,6
607525,190000,5000,0,195000,2022-09-19,12
607020,230000,62000,0,292000,2022-09-19,5
698994,78000,0,78000,0,2022-09-19,1
635232,121000,74000,0,195000,2022-09-19,3
616660,96000,66000,0,162000,2022-09-19,3
406148,1541000,70000,1541000,70000,2022-09-19,1
635229,301000,47000,301000,47000,2022-09-19,1
634853,1516000,83000,0,1599000,2022-09-19,6
676403,133000,45000,0,178000,2022-09-19,4
661118,15000,10000,0,25000,2022-09-19,2
635587,901000,70000,0,971000,2022-09-19,3
623320,35000,41000,0,76000,2022-09-19,2
607721,890000,57000,0,947000,2022-09-19,1
669261,1250000,62000,0,1312000,2022-09-19,6
698680,497000,0,0,497000,2022-09-19,12
634798,158000,43000,0,201000,2022-09-19,5
609172,64000,0,64000,0,2022-09-19,1
606185,16000,5000,0,21000,2022-09-19,3
622218,134000,50000,0,184000,2022-09-19,3
666582,1192000,69000,1192000,69000,2022-09-19,1
682788,253000,41000,253000,41000,2022-09-19,1
635213,1069000,52000,0,1121000,2022-09-19,6
634915,230000,62000,0,292000,2022-09-19,4
627725,33000,0,0,33000,2022-09-19,2
622467,975000,68000,0,1043000,2022-09-19,3
662494,20000,17000,0,37000,2022-09-19,2
607730,135000,14000,0,149000,2022-09-19,1
619514,979000,32000,0,1011000,2022-09-19,6
634657,556000,53000,0,609000,2022-09-19,12
637503,259000,54000,0,313000,2022-09-19,5
634721,99000,54000,99000,54000,2022-09-19,1
636069,43000,33000,0,76000,2022-09-19,3
636072,45000,0,0,45000,2022-09-19,3
635519,1233000,33000,1233000,33000,2022-09-19,1
661491,270000,41000,270000,41000,2022-09-19,1
639708,258000,7000,0,265000,2022-09-19,6
634782,123000,53000,0,176000,2022-09-19,4
676453,0,215000,0,215000,2022-09-19,2
634663,866000,50000,0,916000,2022-09-19,3
676401,42000,60000,0,102000,2022-09-19,2
689225,221000,67000,0,288000,2022-09-19,1
609017,416000,10000,0,426000,2022-09-19,6
690860,718000,80000,0,798000,2022-09-19,12
658363,176000,47000,0,223000,2022-09-19,5
619704,116000,30000,116000,30000,2022-09-19,1
619188,75000,41000,0,116000,2022-09-19,3
609118,150000,68000,0,218000,2022-09-19,3
635247,1494000,73000,1494000,73000,2022-09-19,1
635527,362000,52000,362000,52000,2022-09-19,1
640036,1336000,45000,0,1381000,2022-09-19,6
609993,208000,82000,0,290000,2022-09-19,4
609217,33000,32000,0,65000,2022-09-19,2
627716,727000,60000,0,787000,2022-09-19,3
689146,68000,28000,0,96000,2022-09-19,2
688304,505000,31000,0,536000,2022-09-19,1
699664,725000,0,0,725000,2022-09-19,6
635239,518000,50000,0,568000,2022-09-19,12
687688,178000,32000,0,210000,2022-09-19,5
646861,27000,12000,27000,12000,2022-09-19,1
649811,123000,51000,0,174000,2022-09-19,3
644458,160000,75000,0,235000,2022-09-19,3
628881,1228000,44000,1228000,44000,2022-09-19,1
634940,368000,53000,368000,53000,2022-09-19,1
686167,538000,36000,0,574000,2022-09-19,6
606153,162000,38000,0,200000,2022-09-19,4
653690,25000,25000,0,50000,2022-09-19,2
698672,695000,59000,0,754000,2022-09-19,3
627777,63000,70000,0,133000,2022-09-19,2
688298,829000,61000,0,890000,2022-09-19,1
609853,741000,21000,0,762000,2022-09-19,6
622489,536000,78000,0,614000,2022-09-19,12
605393,209000,56000,0,265000,2022-09-19,5
686192,310000,52000,0,362000,2022-09-19,7
608044,60000,37000,0,97000,2022-09-19,3
622316,92000,0,0,92000,2022-09-19,3
665569,1509000,45000,1509000,45000,2022-09-19,1
629850,239000,36000,239000,36000,2022-09-19,1
661101,1459000,58000,0,1517000,2022-09-19,6
627719,162000,0,0,162000,2022-09-19,4
607713,25000,25000,0,50000,2022-09-19,2
639716,448000,45000,0,493000,2022-09-19,3
699022,33000,25000,0,58000,2022-09-19,2
634924,609000,52000,0,661000,2022-09-19,1
667109,1288000,47000,0,1335000,2022-09-19,6
607776,318000,31000,0,349000,2022-09-19,12
627793,144000,35000,0,179000,2022-09-19,5
619199,127000,60000,127000,60000,2022-09-19,1
635571,108000,50000,0,158000,2022-09-19,3
689154,84000,29000,0,113000,2022-09-19,3
619616,924000,45000,924000,45000,2022-09-19,1
636055,121000,15000,121000,15000,2022-09-19,1
608077,878000,32000,0,910000,2022-09-19,6
664734,59000,19000,0,78000,2022-09-19,4
627726,32000,50000,0,82000,2022-09-19,2
646728,550000,39000,0,589000,2022-09-19,3
607024,41000,49000,0,90000,2022-09-19,2
636477,616000,94000,0,710000,2022-09-19,1
605374,575000,0,0,575000,2022-09-19,6
634689,721000,64000,0,785000,2022-09-19,12
649162,174000,35000,0,209000,2022-09-19,5
619799,109000,49000,109000,49000,2022-09-19,1
647777,79000,44000,0,123000,2022-09-19,3
646739,70000,23000,0,93000,2022-09-19,3
616654,885000,49000,885000,49000,2022-09-19,1
638488,367000,37000,367000,37000,2022-09-19,1
693072,672000,13000,0,685000,2022-09-19,6
606597,130000,42000,0,172000,2022-09-19,4
679106,7000,7000,0,14000,2022-09-19,2
629875,908000,55000,0,963000,2022-09-19,3
646761,38000,31000,0,69000,2022-09-19,2
646846,530000,42000,0,572000,2022-09-19,1
689129,988000,43000,0,1031000,2022-09-19,6
634818,493000,55000,0,548000,2022-09-19,12
698710,146000,45000,0,191000,2022-09-19,5
634025,58000,52000,58000,52000,2022-09-19,1
653694,51000,0,0,51000,2022-09-19,3
622486,62000,32000,0,94000,2022-09-19,3
649977,1232000,57000,1232000,57000,2022-09-19,1
636488,394000,68000,394000,68000,2022-09-19,1
698667,928000,50000,0,978000,2022-09-19,6
619184,82000,33000,0,115000,2022-09-19,4
608014,12000,15000,0,27000,2022-09-19,2
619783,494000,33000,0,527000,2022-09-19,3
635518,77000,62000,0,139000,2022-09-19,2
608057,474000,40000,0,514000,2022-09-19,1
608062,1280000,61000,0,1341000,2022-09-19,6
633088,766000,66000,0,832000,2022-09-19,12
680614,80000,7000,0,87000,2022-09-19,5
646772,124000,49000,124000,49000,2022-09-19,1
635575,94000,44000,0,138000,2022-09-19,3
619161,109000,37000,0,146000,2022-09-19,3
642895,1429000,69000,1429000,69000,2022-09-19,1
635251,300000,49000,300000,49000,2022-09-19,1
645477,1266000,57000,0,1323000,2022-09-19,6
649505,234000,39000,0,273000,2022-09-19,4
619193,53000,53000,0,106000,2022-09-19,2
607524,342000,17000,0,359000,2022-09-19,3
641578,36000,41000,0,77000,2022-09-19,2
619721,493000,30000,0,523000,2022-09-19,1
648764,1701000,76000,0,1777000,2022-09-19,6
622437,308000,67000,0,375000,2022-09-19,12
687618,213000,55000,0,268000,2022-09-19,5
649981,66000,0,66000,0,2022-09-19,1
606182,99000,39000,0,138000,2022-09-19,3
698938,126000,32000,0,158000,2022-09-19,3
622464,759000,21000,759000,21000,2022-09-19,1
634812,220000,36000,220000,36000,2022-09-19,1
688226,1209000,46000,0,1255000,2022-09-19,6
634903,136000,56000,0,192000,2022-09-19,4
629593,33000,25000,0,58000,2022-09-19,2
688255,677000,50000,0,727000,2022-09-19,3
619202,36000,33000,0,69000,2022-09-19,2
686198,709000,52000,0,761000,2022-09-19,1
662904,1675000,88000,0,1763000,2022-09-19,6
645942,369000,27000,0,396000,2022-09-19,12
659667,28000,10000,0,38000,2022-09-19,5
619228,111000,44000,111000,44000,2022-09-19,1
662089,98000,50000,0,148000,2022-09-19,3
663710,28000,10000,0,38000,2022-09-19,3
619643,1717000,66000,1717000,66000,2022-09-19,1
639713,477000,41000,477000,41000,2022-09-19,1
608011,1436000,48000,0,1484000,2022-09-19,6
634886,174000,0,0,174000,2022-09-19,4
635250,74000,63000,0,137000,2022-09-19,2
635221,549000,38000,0,587000,2022-09-19,3
607039,44000,41000,0,85000,2022-09-19,2
638417,893000,64000,0,957000,2022-09-19,1
622375,1299000,60000,0,1359000,2022-09-19,6
622396,562000,0,0,562000,2022-09-19,12
606524,164000,36000,0,200000,2022-09-19,5
699099,112000,75000,112000,75000,2022-09-19,1
676488,58000,26000,0,84000,2022-09-19,3
606540,104000,46000,0,150000,2022-09-19,3
669302,397000,11000,397000,11000,2022-09-19,1
646854,152000,28000,152000,28000,2022-09-19,1
639728,465000,15000,0,480000,2022-09-19,6
606137,47000,15000,0,62000,2022-09-19,4
661115,67000,63000,0,130000,2022-09-19,2
622465,562000,30000,0,592000,2022-09-19,3
688355,35000,45000,0,80000,2022-09-19,2
628648,286000,0,0,286000,2022-09-19,1
645338,506000,3000,0,509000,2022-09-19,6
606198,543000,48000,0,591000,2022-09-19,12
636088,158000,37000,0,195000,2022-09-19,5
619223,70000,25000,70000,25000,2022-09-19,1
608994,69000,33000,0,102000,2022-09-19,3
645337,78000,45000,0,123000,2022-09-19,3
607060,535000,12000,535000,12000,2022-09-19,1
607064,266000,44000,266000,44000,2022-09-19,1
634785,1085000,57000,0,1142000,2022-09-19,6
682747,199000,49000,0,248000,2022-09-19,4
619508,17000,19000,0,36000,2022-09-19,2
616783,440000,30000,0,470000,2022-09-19,3
676402,74000,74000,0,148000,2022-09-19,2
646720,814000,62000,0,876000,2022-09-19,1
636008,696000,43000,0,739000,2022-09-19,6
658367,631000,55000,0,686000,2022-09-19,12
657946,27000,11000,0,38000,2022-09-19,5
695007,94000,45000,94000,45000,2022-09-19,1
634750,123000,75000,0,198000,2022-09-19,3
689117,124000,44000,0,168000,2022-09-19,3
636077,377000,22000,377000,22000,2022-09-19,1
646770,333000,61000,333000,61000,2022-09-19,1
606509,722000,15000,0,737000,2022-09-19,6
635554,178000,73000,0,251000,2022-09-19,4
622343,53000,48000,0,101000,2022-09-19,2
606565,761000,49000,0,810000,2022-09-19,3
622342,52000,50000,0,102000,2022-09-19,2
619162,316000,14000,0,330000,2022-09-19,1
661445,923000,35000,0,958000,2022-09-19,6
634803,448000,47000,0,495000,2022-09-19,12
628973,128000,0,0,128000,2022-09-19,5
635581,105000,29000,105000,29000,2022-09-19,1
622387,0,97000,0,97000,2022-09-19,3
634895,145000,75000,0,220000,2022-09-19,3
646938,1092000,51000,1092000,51000,2022-09-19,1
699629,363000,56000,363000,56000,2022-09-19,1
669376,316000,10000,0,326000,2022-09-19,6
635586,109000,37000,0,146000,2022-09-19,4
636031,28000,33000,0,61000,2022-09-19,2
607065,391000,25000,0,416000,2022-09-19,3
635248,55000,63000,0,118000,2022-09-19,2
607716,305000,22000,0,327000,2022-09-19,1
669215,1743000,67000,0,1810000,2022-09-19,6
635557,443000,41000,0,484000,2022-09-19,12
653954,254000,51000,0,305000,2022-09-19,5
686173,20000,10000,20000,10000,2022-09-19,1
698664,65000,40000,0,105000,2022-09-19,3
627712,100000,33000,0,133000,2022-09-19,3
692835,309000,27000,309000,27000,2022-09-19,1
698656,171000,42000,171000,42000,2022-09-19,1
686168,422000,15000,0,437000,2022-09-19,6
679671,188000,70000,0,258000,2022-09-19,4
622344,0,73000,0,73000,2022-09-19,2
637517,716000,56000,0,772000,2022-09-19,3
628655,50000,62000,0,112000,2022-09-19,2
698654,349000,37000,0,386000,2022-09-19,1
609498,1273000,42000,0,1315000,2022-09-19,6
622449,525000,55000,0,580000,2022-09-19,12
645389,227000,55000,0,282000,2022-09-19,5
622431,105000,20000,105000,20000,2022-09-19,1
623322,142000,64000,0,206000,2022-09-19,3
639730,123000,55000,0,178000,2022-09-19,3
634837,1679000,50000,1679000,50000,2022-09-19,1
688274,331000,63000,331000,63000,2022-09-19,1
687653,1243000,58000,0,1301000,2022-09-19,6
619611,129000,29000,0,158000,2022-09-19,4
698622,20000,15000,0,35000,2022-09-19,2
635721,555000,49000,0,604000,2022-09-19,3
625047,53000,54000,0,107000,2022-09-19,2
619233,397000,33000,0,430000,2022-09-19,1
616664,1144000,79000,0,1223000,2022-09-19,6
666539,142000,14000,0,156000,2022-09-19,12
698968,217000,0,0,217000,2022-09-19,5
635204,106000,53000,106000,53000,2022-09-19,1
687178,83000,0,0,83000,2022-09-19,3
622424,30000,107000,0,137000,2022-09-19,3
619201,970000,32000,970000,32000,2022-09-19,1
622435,304000,52000,304000,52000,2022-09-19,1
635261,1089000,44000,0,1133000,2022-09-19,6
647741,130000,51000,0,181000,2022-09-19,4
649751,77000,58000,0,135000,2022-09-19,2
676413,799000,47000,0,846000,2022-09-19,3
644729,39000,56000,0,95000,2022-09-19,2
635733,827000,59000,0,886000,2022-09-19,1
644408,373000,17000,0,390000,2022-09-19,6
669210,289000,30000,0,319000,2022-09-19,12
619586,159000,33000,0,192000,2022-09-19,5
609084,72000,51000,72000,51000,2022-09-19,1
645467,122000,67000,0,189000,2022-09-19,3
609224,33000,15000,0,48000,2022-09-19,3
607019,1010000,43000,1010000,43000,2022-09-19,1
698959,372000,32000,372000,32000,2022-09-19,1
622385,1437000,45000,0,1482000,2022-09-19,6
659561,96000,12000,0,108000,2022-09-19,4
607087,31000,31000,0,62000,2022-09-19,2
609833,329000,13000,0,342000,2022-09-19,3
634917,44000,57000,0,101000,2022-09-19,2
649973,339000,27000,0,366000,2022-09-19,1
622469,642000,0,0,642000,2022-09-19,6
693096,48000,6000,0,54000,2022-09-19,12
645468,111000,25000,0,136000,2022-09-19,5
635553,100000,45000,100000,45000,2022-09-19,1
619708,119000,32000,0,151000,2022-09-19,3
635546,76000,39000,0,115000,2022-09-19,3
606584,1016000,37000,1016000,37000,2022-09-19,1
635738,292000,47000,292000,47000,2022-09-19,1
645343,1343000,43000,0,1386000,2022-09-19,6
676338,23000,6000,0,29000,2022-09-19,4
699068,45000,33000,0,78000,2022-09-19,2
619168,454000,20000,0,474000,2022-09-19,3
607011,30000,27000,0,57000,2022-09-19,2
607062,715000,45000,0,760000,2022-09-19,1
622348,994000,0,0,994000,2022-09-19,6
634918,623000,61000,0,684000,2022-09-19,12
692821,133000,22000,0,155000,2022-09-19,5
635201,75000,53000,75000,53000,2022-09-19,1
688326,111000,67000,0,178000,2022-09-19,3
634865,97000,49000,0,146000,2022-09-19,3
636411,871000,30000,871000,30000,2022-09-19,1
616735,219000,35000,219000,35000,2022-09-19,1
622313,949000,28000,0,977000,2022-09-19,6
636042,54000,28000,0,82000,2022-09-19,4
679676,59000,52000,0,111000,2022-09-19,2
609210,420000,14000,0,434000,2022-09-19,3
688283,30000,34000,0,64000,2022-09-19,2
641580,374000,32000,0,406000,2022-09-19,1
657379,1323000,55000,0,1378000,2022-09-19,6
641538,278000,15000,0,293000,2022-09-19,12
